,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
2558,1325027914656608257,2020-11-07 10:50:47+00:00,"I congratulate @ISRO and India's space industry for the successful launch of PSLV-C49/EOS-01 Mission today. In the time of COVID-19, our scientists overcame many constraints to meet the deadline.",7861,78962,"I congratulate @ISRO and India's space industry for the successful launch of PSLV-C49/EOS-01 Mission today. In the time of COVID-19, our scientists overcame many constraints to meet the deadline. ",congratulate indias space industry successful launch pslv eos mission today time covid scientist overcome many constraint meet deadline,POSITIVE,POSITIVE,POSITIVE
2559,1324947613108510720,2020-11-07 05:31:41+00:00,My address at the Annual Convocation of @iitdelhi. https://t.co/t6RlqjVvEv,3004,19416,My address at the Annual Convocation of @iitdelhi. https://t.co/t6RlqjVvEv ,address annual convocation,POSITIVE,NEUTRAL,NEUTRAL
2560,1324935719987499010,2020-11-07 04:44:26+00:00,"Today, five years ago, India took a historic step towards ensuring the well-being of our great soldiers, who courageously protect our nation. #5YearsOfOROP is a momentous occasion. India waited for OROP for decades.   I salute our veterans for their remarkable service! https://t.co/VmZUsJCAJP",3692,24180,"Today, five years ago, India took a historic step towards ensuring the well-being of our great soldiers, who courageously protect our nation. #5YearsOfOROP is a momentous occasion. India waited for OROP for decades.   I salute our veterans for their remarkable service! https://t.co/VmZUsJCAJP ",today five year ago india take historic step towards ensure well great soldier courageously protect nation momentous occasion india wait orop decade salute veteran remarkable service,POSITIVE,POSITIVE,POSITIVE
2561,1324887170247655424,2020-11-07 01:31:31+00:00,"बिहार विधानसभा चुनावों में आज तीसरे और आखिरी चरण का मतदान है। सभी मतदाताओं से मेरी विनती है कि वे अधिक से अधिक संख्या में लोकतंत्र के इस पावन पर्व में भागीदार बनें और वोटिंग का नया रिकॉर्ड बनाएं। और हां, मास्क पहनने और सोशल डिस्टेंसिंग का ध्यान भी अवश्य रखें।",5878,63931,"In the Bihar assembly elections, there is a third and last phase of voting. I request all the voters to become a partner in this holy festival of democracy and create a new record of voting. And yes, wear masks and even care of social distensing. ",bihar assembly election third last phase voting request voter become partner holy festival democracy create new record voting yes wear mask even care social distensing,POSITIVE,POSITIVE,POSITIVE
2562,1324725239188697090,2020-11-06 14:48:03+00:00,"Grazie, Primo Ministro @GiuseppeConteIT per lo scambio produttivo di opinioni durante il nostro incontro virtuale di oggi! Abbiamo discusso di tutti gli aspetti che riguardano la crescente cooperazione tra India e Italia.",2255,23702,"Thanks, Prime Minister @Giuseppeconteit for the productive exchange of opinions during our virtual meeting today! We discussed all aspects concerning the increasing cooperation between India and Italy. ",thank prime minister productive exchange opinion virtual meeting today discuss aspect concern increase cooperation india italy,POSITIVE,POSITIVE,NEUTRAL
2563,1324724406820757504,2020-11-06 14:44:45+00:00,"Thank you, PM @GiuseppeConteIT for the productive exchange of views during our virtual summit today! We reviewed all aspects of the growing India-Italy cooperation. I share your ambition for taking our partnership to new heights in the post-COVID world.  https://t.co/I9TreDiVHF",2034,16817,"Thank you, PM @GiuseppeConteIT for the productive exchange of views during our virtual summit today! We reviewed all aspects of the growing India-Italy cooperation. I share your ambition for taking our partnership to new heights in the post-COVID world.  https://t.co/I9TreDiVHF ",thank pm productive exchange view virtual summit today review aspect grow india italy cooperation share ambition take partnership new height post covid world,POSITIVE,POSITIVE,POSITIVE
2564,1324698224469397506,2020-11-06 13:00:43+00:00,"Looking forward to address the Annual Convocation of @iitdelhi at 11 AM tomorrow. Congratulations to all the graduating students and their parents, teachers as well as the support staff on this momentous occasion.   India is proud of IIT-Delhi’s rich contributions to our nation. https://t.co/0QiOscS0Eo",2433,22304,"Looking forward to address the Annual Convocation of @iitdelhi at 11 AM tomorrow. Congratulations to all the graduating students and their parents, teachers as well as the support staff on this momentous occasion.   India is proud of IIT-Delhi’s rich contributions to our nation. https://t.co/0QiOscS0Eo ",look forward address annual convocation tomorrow congratulation graduate student parent teacher well support staff momentous occasion india proud iit delhi rich contribution nation,POSITIVE,POSITIVE,POSITIVE
2565,1324669788401004544,2020-11-06 11:07:43+00:00,Speaking at the India-Italy Virtual Summit with PM @GiuseppeConteIT. https://t.co/c2fcw7y7J3,2570,16236,Speaking at the India-Italy Virtual Summit with PM @GiuseppeConteIT. https://t.co/c2fcw7y7J3 ,speak india italy virtual summit pm,NEUTRAL,NEUTRAL,NEUTRAL
2566,1324391611061600257,2020-11-05 16:42:20+00:00,"An exciting period of progress awaits.   Come, be a part of this journey.   Come, invest in India. https://t.co/Zf7MkpQWiR",2412,15183,"An exciting period of progress awaits.   Come, be a part of this journey.   Come, invest in India. https://t.co/Zf7MkpQWiR ",exciting period progress await come part journey come invest india,POSITIVE,POSITIVE,POSITIVE
2567,1324391514273849344,2020-11-05 16:41:57+00:00,"India offers vibrant opportunities in sectors like agriculture, technology and human resource development. https://t.co/6oRlAwZWDD",2450,17901,"India offers vibrant opportunities in sectors like agriculture, technology and human resource development. https://t.co/6oRlAwZWDD ",india offer vibrant opportunity sector like agriculture technology human resource development,POSITIVE,POSITIVE,POSITIVE
2568,1324391388276928513,2020-11-05 16:41:27+00:00,"India’s diversity is our strength.   In one nation there are many markets, many opportunities to be harnessed. https://t.co/tLIxUHdPib",1996,12800,"India’s diversity is our strength.   In one nation there are many markets, many opportunities to be harnessed. https://t.co/tLIxUHdPib ",india diversity strength one nation many market many opportunity harness,POSITIVE,POSITIVE,POSITIVE
2569,1324390454071209984,2020-11-05 16:37:44+00:00,Building a New India free from the problematic old practices. https://t.co/9I2mkDzXQK,3207,28249,Building a New India free from the problematic old practices. https://t.co/9I2mkDzXQK ,build new india free problematic old practice,NEGATIVE,POSITIVE,POSITIVE
2570,1324390223619354625,2020-11-05 16:36:49+00:00,"Through the fight against the global pandemic, the world saw India’s strengths such as:  A sense of responsibility.   A spirit of compassion.    National unity.   The spark of innovation. https://t.co/333qK9lfYq",1902,11396,"Through the fight against the global pandemic, the world saw India’s strengths such as:  A sense of responsibility.   A spirit of compassion.    National unity.   The spark of innovation. https://t.co/333qK9lfYq ",fight global pandemic world see india strength sense responsibility spirit compassion national unity spark innovation,POSITIVE,POSITIVE,NEUTRAL
2571,1324352369375637506,2020-11-05 14:06:24+00:00,Committed to furthering ‘Ease of Doing Business’ and making India a tech hub!   GoI has significantly simplified Other Service Provider (OSP) guidelines of the Telecom Department.   Compliance burdens of BPO industry will be greatly reduced due to this. https://t.co/Wi0h3Bl2OC,2511,15463,Committed to furthering ‘Ease of Doing Business’ and making India a tech hub!   GoI has significantly simplified Other Service Provider (OSP) guidelines of the Telecom Department.   Compliance burdens of BPO industry will be greatly reduced due to this. https://t.co/Wi0h3Bl2OC ,commit further ease business make india tech hub goi significantly simplify service provider osp guideline telecom department compliance burden bpo industry greatly reduce due,POSITIVE,POSITIVE,POSITIVE
2572,1324348906529062912,2020-11-05 13:52:39+00:00,My congratulations to H.E. John Pombe Magufuli for being sworn-in as President of Tanzania! I look forward to working with him to further strengthen the long-standing friendship between our countries. @MagufuliJP,3129,42035,My congratulations to H.E. John Pombe Magufuli for being sworn-in as President of Tanzania! I look forward to working with him to further strengthen the long-standing friendship between our countries. @MagufuliJP ,congratulation h e john pombe magufuli swear president tanzania look forward work strengthen long stand friendship country,POSITIVE,POSITIVE,NEGATIVE
2573,1324341683924824064,2020-11-05 13:23:57+00:00,Speaking at the Virtual Global Investor Roundtable. Watch. https://t.co/Vo4wkJGaHt,2559,14829,Speaking at the Virtual Global Investor Roundtable. Watch. https://t.co/Vo4wkJGaHt ,speak virtual global investor roundtable watch,NEUTRAL,NEUTRAL,NEUTRAL
2574,1324308610843873280,2020-11-05 11:12:31+00:00,बिहार के भाइयों और बहनों के नाम मेरा पत्र... https://t.co/QZ2qOlF8XD,8260,67410,My letter named Bihar's brothers and sisters ... https://t.co/qz2qolf8xd ,letter name bihar brother sister,NEUTRAL,NEUTRAL,NEUTRAL
2575,1324018651989594112,2020-11-04 16:00:20+00:00,"At 6 PM tomorrow, 5th November, I would be joining the Virtual Global Investor Roundtable via video conferencing. Will be speaking about India’s reforms and opportunities for investors in our country. Do watch the speech. https://t.co/Phq4CmPvOP",3320,28622,"At 6 PM tomorrow, 5th November, I would be joining the Virtual Global Investor Roundtable via video conferencing. Will be speaking about India’s reforms and opportunities for investors in our country. Do watch the speech. https://t.co/Phq4CmPvOP ",pm tomorrow november would join virtual global investor roundtable via video conferencing speak india reform opportunity investor country watch speech,NEUTRAL,POSITIVE,NEUTRAL
2576,1323975739822231552,2020-11-04 13:09:49+00:00,અમદાવાદ ખાતે ગોડાઉનમાં થયેલ આગની ઘટનાથી જાનહાનીના સમાચારથી વ્યથિત છું. મૃતાત્માઓને શ્રદ્ધાંજલિ તથા ઈજાગ્રસ્તો ઝડપથી સ્વસ્થ થાય તે માટે પ્રાર્થના. સરકારીતંત્ર તથા અધિકારીઓ અસરગ્રસ્તોને તમામ શક્ય સહાય પૂરી પાડી રહ્યા છે.,1988,21625,"In Ahmedabad, the event of fire in Godown is deeply from the news of the casualties. Prayer for homage to the dead and the injury is quickly healthy. Government and officials are providing all possible assistance to affected. ",ahmedabad event fire godown deeply news casualty prayer homage dead injury quickly healthy government official provide possible assistance affect,NEGATIVE,NEGATIVE,POSITIVE
2577,1323948218896408584,2020-11-04 11:20:27+00:00,पिछले दिनों मुझे बिहार के अपने भाइयों-बहनों से मिलकर उनका आशीर्वाद लेने का अवसर मिला।   सासाराम में पहली रैली से लेकर सहरसा में आखिरी रैली तक जनता ने हमेशा की तरह ढेर सारा प्यार दिया।   एक जनसेवक के रूप में बिहार की भूमि का चरण स्पर्श मुझे जनसेवा के लिए और प्रतिबद्ध करता है।,3411,31002,"In the past, I had the opportunity to take their blessings together with Bihar's brothers and sisters. From the first rally to Sasaram to the last rally in Saharsa, the people gave a lot of love as usual. As a public service, the phase of Bihar's land is committed to the public service. ",past opportunity take blessing together bihar brother sister first rally sasaram last rally saharsa people give lot love usual public service phase bihar land commit public service,POSITIVE,POSITIVE,POSITIVE
2578,1323947986037035014,2020-11-04 11:19:32+00:00,Anguished by the loss of lives due to a fire in a godown in Ahmedabad. Condolences to the bereaved families. Prayers with the injured. Authorities are providing all possible assistance to the affected.,3600,48415,Anguished by the loss of lives due to a fire in a godown in Ahmedabad. Condolences to the bereaved families. Prayers with the injured. Authorities are providing all possible assistance to the affected. ,anguished loss live due fire godown ahmedabad condolence bereave family prayer injure authority provide possible assistance affect,NEGATIVE,NEGATIVE,POSITIVE
2579,1323654814182502406,2020-11-03 15:54:34+00:00,"बिहार में जंगलराज लाने वालों के साथियों को भारत माता से दिक्कत है। कभी एक टोली कहती है कि भारत माता की जय के नारे मत लगाओ, कभी दूसरी टोली को इससे सिरदर्द होने लगता है।   ऐसे लोग अब एकजुट होकर वोट मांग रहे हैं। अगर इन्हें भारत माता से दिक्कत है, तो बिहार को भी इनसे दिक्कत है। https://t.co/b0icHX5aoa",2702,17199,"The companions of those who bring Jangaraj in Bihar are difficult from Bharat Mata. Sometimes a group says that do not slow slogans of Bharat Mata, sometimes the second group starts headache. Such people are now united and demanding votes. If they have problems with Bharat Mata, then Bihar is also a problem. https://t.co/b0ichx5AOA ",companion bring jangaraj bihar difficult bharat mata sometimes group say not slow slogan bharat mata sometimes second group start headache people unite demand vote problem bharat mata bihar also problem,NEGATIVE,NEGATIVE,NEGATIVE
2580,1323654739758731265,2020-11-03 15:54:16+00:00,"आज देश वोकल फॉर लोकल के मंत्र को अपने रोजमर्रा के जीवन का हिस्सा बना रहा है।   मैं देशभर के लोगों से एक आग्रह करना चाहता हूं। धनतेरस आने वाला है, दिवाली आने वाली है, फिर छठी मैया की पूजा भी है। जितना संभव हो पाए, लोकल चीजें ही खरीदिए। https://t.co/DS0KmAR6su",2793,19307,"Today the country is making the mantra of his everyday life to Vocal for local. I want to urge people from all over the country. Dhanteras is going to come, Diwali is coming, then there is also the worship of the sixth Mai. As much as possible, buy local things only. https://t.co/DS0KMAR6SU ",today country make mantra everyday life vocal local want urge people country dhantera go come diwali come also worship sixth mai much possible buy local thing,POSITIVE,POSITIVE,NEGATIVE
2581,1323654694686748672,2020-11-03 15:54:06+00:00,"आत्मनिर्भर बिहार यानि-    बिहार का next-generation IT हब के रूप में विकास।   बिहार में नए दुग्ध प्रोसेसिंग उद्योगों का विकास।   बिहार के स्थानीय उद्यमियों, स्थानीय व्यापारियों का विकास।   हर गांव और हर पंचायत में इंटरनेट। https://t.co/7QsO6DiLRA",1874,11056,"Development in the form of self-reliant Bihar- Bihar's Next-Generation IT hub. Development of new milk processing industries in Bihar. Local entrepreneurs of Bihar, the development of local traders. Internet in every village and every panchayat. https://t.co/7qso6dilra ",development form self reliant bihar bihar next generation hub development new milk processing industry bihar local entrepreneur bihar development local trader internet every village every panchayat,POSITIVE,POSITIVE,POSITIVE
2582,1323654371318534144,2020-11-03 15:52:49+00:00,"बिहार में सामर्थ्य की कोई कमी नहीं है।   बिहार का सामर्थ्य यहां के हर व्यक्ति से बनता है, गरीबों, वंचितों, दलितों, पिछड़ों से बनता है। https://t.co/if9e6fJrRG",2561,21611,"There is no shortage of potential in Bihar. Bihar's power is made from every person here, the poor, deprived, dalits, becomes backward. https://t.co/if9e6fjrrg ",no shortage potential bihar bihar power make every person poor deprived dalit become backward,NEGATIVE,NEGATIVE,NEGATIVE
2583,1323547913973166080,2020-11-03 08:49:47+00:00,"कोसी और सीमांचल सहित बिहार का एक बड़ा क्षेत्र पानी के कुप्रभाव और पानी के अभाव, दोनों प्रकार की चुनौतियों का सामना करता रहा है।   एनडीए सरकार ने दोनों को कम करने के लिए निरंतर काम किया है। कोरोना काल में ही राज्य में 60 लाख से ज्यादा परिवारों को पाइप से पानी की सुविधा दी गई है। https://t.co/QzRs9zWci7",2066,12057,"A large area of Bihar, including Kosi and ODI, has been facing both types of challenges, lack of water. The NDA government has worked continuously to reduce both. In Corona, more than 60 lakh families have been provided water from the pipe in the state. https://t.co/qzrs9zwci7 ",large area bihar include kosi odi face type challenge lack water nda government work continuously reduce corona lakh family provide water pipe state,NEGATIVE,NEGATIVE,POSITIVE
2584,1323546905876422656,2020-11-03 08:45:47+00:00,"आज कांग्रेस के पास लोकसभा और राज्यसभा को मिलाकर भी 100 सांसद नहीं हैं।   कई राज्यों में अब कांग्रेस का एक भी सांसद नहीं है। यूपी-बिहार में वह तीसरे-चौथे नंबर से ही खुश है।   यह इसलिए हो रहा है, क्योंकि इनकी कथनी और करनी में फर्क है, जबकि एनडीए सरकार जो कहती है, करके दिखाती है। https://t.co/ZViPvDG1zk",3347,21599,"Today, Congress has no 100 MPs mixed with Lok Sabha and Rajya Sabha. There is no one MP of Congress now in many states. In UP-Bihar, he is happy with the third fourth. This is happening because there is a difference between their story and doing, while the NDA shows what the government says. https://t.co/zvipvdg1zk ",today congress no mp mixed lok sabha rajya sabha no one mp congress many state bihar happy third fourth happen difference story nda show government say,POSITIVE,POSITIVE,POSITIVE
2585,1323546422294188032,2020-11-03 08:43:52+00:00,बीता दशक बिहार की आवश्यकताओं को पूरा करने के लिए था।   अब यह दशक बिहार की आकांक्षाओं को पूरा करने के लिए है। https://t.co/ElXa5aJAbS,2152,13701,The luck was to meet the requirements of Bihar. Now this decade is to fulfill the aspirations of Bihar. https://t.co/ELXA5AJABS ,luck meet requirement bihar decade fulfill aspiration bihar,POSITIVE,POSITIVE,NEUTRAL
2586,1323545700148207616,2020-11-03 08:40:59+00:00,"आज बिहार में परिवारवाद हार रहा है, जनतंत्र फिर जीत रहा है।   रंगबाजी और रंगदारी हार रही है, विकास फिर जीत रहा है।   घोटाला हार रहा है, लोगों का हक फिर जीत रहा है।   गुंडागर्दी हार रही है, कानून का राज वापस लाने वाले फिर जीत रहे हैं। https://t.co/3XWg6n8iVO",2143,11893,"Today is losing familyism in Bihar, democracy is winning again. Right and color is defeating, the development is winning again. The scam is losing, the rights of people are winning. Losing felony is winning, the rule of law is winning again. https://t.co/3xWG6N8IVO ",today lose familyism bihar democracy win right color defeat development win scam lose right people win lose felony win rule law win,NEGATIVE,POSITIVE,POSITIVE
2587,1323544793268379649,2020-11-03 08:37:23+00:00,બનાસકાંઠા જિલ્લાના કાંકરેજના પૂર્વ ધારાસભ્ય શ્રી ધારસીભાઈ ખાનપુરાના અવસાનથી દુ:ખની લાગણી અનુભવું છું. શોકગ્રસ્ત પરિવાર અને એમના શુભેચ્છકોને સાંત્વના. ભગવાન એમના આત્માને શાંતિ અર્પે એવી પ્રાર્થના.,1718,18297,"In the Banaskantha district's chet -urge, Eastern MLA, Mr. Khadsebhai Khanpura, feeling suffering from death. Of the mournful family and their greetings to the Synony. God pays peace to his soul of God. ",banaskantha district chet urge eastern mla mr khadsebhai khanpura feel suffer death mournful family greeting synony god pay peace soul god,NEGATIVE,NEGATIVE,NEUTRAL
2588,1323527097097224193,2020-11-03 07:27:04+00:00,Addressing an election rally in Saharsa. Here is my speech. https://t.co/SpzObkXia6,2555,16870,Addressing an election rally in Saharsa. Here is my speech. https://t.co/SpzObkXia6 ,address election rally saharsa speech,NEUTRAL,NEUTRAL,NEUTRAL
2589,1323501063295565824,2020-11-03 05:43:37+00:00,People from all sections of society have joined our rally Forbesganj. Watch. https://t.co/E3X1NyN8g0,2472,14635,People from all sections of society have joined our rally Forbesganj. Watch. https://t.co/E3X1NyN8g0 ,people section society join rally forbesganj watch,POSITIVE,POSITIVE,NEUTRAL
2590,1323483525337632768,2020-11-03 04:33:56+00:00,Deeply shocked and saddened by the dastardly terror attacks in Vienna. India stands with Austria during this tragic time. My thoughts are with the victims and their families.,12355,108012,Deeply shocked and saddened by the dastardly terror attacks in Vienna. India stands with Austria during this tragic time. My thoughts are with the victims and their families. ,deeply shock sadden dastardly terror attack vienna india stand austria tragic time thought victim family,NEGATIVE,NEGATIVE,NEGATIVE
2591,1323481088069529602,2020-11-03 04:24:15+00:00,The demise of noted violinist Shri TN Krishnan leaves a big void in the world of music. His works beautifully encapsulated a wide range of emotions and strands of our culture. He was also an outstanding mentor to young musicians. Condolences to his family and admirers. Om Shanti.,2179,20813,The demise of noted violinist Shri TN Krishnan leaves a big void in the world of music. His works beautifully encapsulated a wide range of emotions and strands of our culture. He was also an outstanding mentor to young musicians. Condolences to his family and admirers. Om Shanti. ,demise note violinist shri tn krishnan leave big void world music work beautifully encapsulate wide range emotion strand culture also outstanding mentor young musician condolence family admirer om shanti,NEUTRAL,POSITIVE,POSITIVE
2592,1323435877268291584,2020-11-03 01:24:36+00:00,"Today, there are by-polls taking place in various places across India. I urge those voting in these seats to vote in large numbers and strengthen the festival of democracy.",3717,40575,"Today, there are by-polls taking place in various places across India. I urge those voting in these seats to vote in large numbers and strengthen the festival of democracy. ",today poll take place various place across india urge voting seat vote large number strengthen festival democracy,POSITIVE,POSITIVE,POSITIVE
2593,1323435495221727233,2020-11-03 01:23:04+00:00,बिहार विधानसभा चुनावों में आज दूसरे चरण के लिए वोट डाले जाएंगे। सभी मतदाताओं से मेरी अपील है कि वे भारी संख्या में मतदान कर लोकतंत्र के इस उत्सव को सफल बनाएं। इस दौरान सोशल डिस्टेंसिंग का पालन करने के साथ ही मास्क जरूर पहनें।,2924,25314,"In Bihar assembly elections, votes will be cast for the second phase. My appeal to all voters is that they vote in a large number of democracy to succeed. During this time to follow social distensing, wear masks. ",bihar assembly election vote cast second phase appeal voter vote large number democracy succeed time follow social distensing wear mask,NEGATIVE,POSITIVE,POSITIVE
2594,1323309044682035201,2020-11-02 17:00:36+00:00,I strongly condemn the cowardly terrorist attack at Kabul University today. Our prayers are with the families of the victims and the injured. We will continue to support Afghanistan's brave struggle against terrorism.,7023,68310,I strongly condemn the cowardly terrorist attack at Kabul University today. Our prayers are with the families of the victims and the injured. We will continue to support Afghanistan's brave struggle against terrorism. ,strongly condemn cowardly terrorist attack kabul university today prayer family victim injure continue support afghanistan brave struggle terrorism,NEGATIVE,NEGATIVE,POSITIVE
2595,1323275825727168512,2020-11-02 14:48:36+00:00,"बिहार के लोगों से प्रेम, स्नेह और आशीर्वाद पाकर अभिभूत हूं। कल एक बार फिर उनके बीच रहने का सुअवसर मिलेगा। सहरसा और फारबिसगंज (अररिया) की जनसभाओं में उनसे संवाद करूंगा।",5364,63833,"I am overwhelmed by the people of Bihar, love, affection and blessings. Once tomorrow, there will be a need to stay between them. I will communicate with them in the public meeting of Saharsa and Farbisganj (Araria). ",overwhelmed people bihar love affection blessing tomorrow need stay communicate public meeting saharsa farbisganj araria,POSITIVE,POSITIVE,POSITIVE
2596,1323186103747162112,2020-11-02 08:52:05+00:00,Had a wonderful interaction with Shahzada Husain Burhanuddin. He talked about the commendable community service efforts of the Dawoodi Bohra community. https://t.co/GvZphLiUdt,4795,69877,Had a wonderful interaction with Shahzada Husain Burhanuddin. He talked about the commendable community service efforts of the Dawoodi Bohra community. https://t.co/GvZphLiUdt ,wonderful interaction shahzada husain burhanuddin talk commendable community service effort dawoodi bohra community,POSITIVE,POSITIVE,POSITIVE
2597,1323174460262813696,2020-11-02 08:05:49+00:00,"Sri Guru Ramdas Ji placed great emphasis on serving others, ending all forms of inequality and discrimination. His quest for a kind and harmonious society inspires us all. Greetings on the Parkash Purab of Sri Guru Ramdas Ji.",3453,36311,"Sri Guru Ramdas Ji placed great emphasis on serving others, ending all forms of inequality and discrimination. His quest for a kind and harmonious society inspires us all. Greetings on the Parkash Purab of Sri Guru Ramdas Ji. ",sri guru ramda ji place great emphasis serve other end form inequality discrimination quest kind harmonious society inspire we greeting parkash purab sri guru ramda ji,POSITIVE,POSITIVE,POSITIVE
2598,1323174121933398017,2020-11-02 08:04:28+00:00,"ਸ੍ਰੀ ਗੁਰੂ ਰਾਮਦਾਸ ਜੀ ਨੇ ਹਰ ਕਿਸਮ ਦੀ ਅਸਮਾਨਤਾ ਅਤੇ ਭੇਦਭਾਵ ਨੂੰ ਖਤਮ ਕਰਦੇ ਹੋਏ, ਦੂਸਰਿਆਂ ਦੀ ਸੇਵਾ ਕਰਨ 'ਤੇ ਬਹੁਤ ਜ਼ੋਰ ਦਿੱਤਾ। ਇੱਕ ਦਿਆਲੂ ਅਤੇ ਸਦਭਾਵਨਾ ਭਰੇ ਸਮਾਜ ਲਈ ਉਨ੍ਹਾਂ ਦੀ ਭਾਲ ਸਾਨੂੰ ਸਾਰਿਆਂ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕਰਦੀ ਹੈ। ਸ੍ਰੀ ਗੁਰੂ ਰਾਮਦਾਸ ਜੀ ਦੇ ਪ੍ਰਕਾਸ਼ ਪੁਰਬ ਦੀਆਂ ਵਧਾਈਆਂ।",1534,14103,"Guru Ram Das, finish all kinds of inequality and discrimination, greatly emphasized to serve others. A kind and search for a merciful and goodwilling society inspires us all. Congratulations on Guru Ram Das Ji's light ethometry. ",guru ram das finish kind inequality discrimination greatly emphasize serve other kind search merciful goodwille society inspire we congratulation guru ram das ji light ethometry,POSITIVE,POSITIVE,POSITIVE
2599,1322873865517768711,2020-11-01 12:11:22+00:00,"स्वच्छ भारत हो, जनधन हो, आयुष्मान हो, हर योजना का इन लोगों ने डगर-डगर पर विरोध किया है, मजाक उड़ाया है।    इन्हें गरीब की तकलीफों से कोई लेना-देना नहीं। इन्हें गरीब सिर्फ चुनाव में याद आते हैं।   चुनाव पूरा हुआ तो बस अपने परिवार का कुनबा लेकर बैठ जाते हैं। https://t.co/UTh2euYuqQ",2504,14391,"Be clean India, the public, Ayushman, all these people have opposed Dagar-Dagar, have joked. They do not have anything to do with the poor troubles. They only remember in the poor elections. If the election is completed, just sit down with your family's kuna. https://t.co/uth2euyuqq ",clean india public ayushman people oppose dagar dagar joke not anything poor trouble remember poor election election complete sit familys kuna,NEGATIVE,POSITIVE,NEGATIVE
2600,1322873495299084289,2020-11-01 12:09:53+00:00,"जहां-जहां परिवार तंत्र वाले सरकारों में बैठे हैं, वो राज्य को ऐसे बांट देते हैं, जैसे पर्सनल प्रॉपर्टी हो।   राज्यसभा भेजो या असेंबली में भेजो तो एक ही परिवार के। फिर आपके बच्चे कहां जाएंगे, आपके लिए निर्णय कौन करेगा?   लोकतंत्र के लिए काम करने वाले लोग जनता को अवसर देते हैं। https://t.co/BOf7IWGA1i",2607,13702,"Where-where the family is sitting in the governments, they divide the state as per the personal property. Send the Rajya Sabha or send it to the assembly. Then where will your children go, who will decide for you? People working for democracy give opportunities to the public. https://t.co/bof7iwga1i ",family sit government divide state per personal property send rajya sabha send assembly child go decide people work democracy give opportunity public,NEGATIVE,POSITIVE,NEUTRAL
2601,1322873026757623811,2020-11-01 12:08:02+00:00,आज कश्मीर से कन्याकुमारी तक एक तरफ लोकतंत्र के लिए समर्पित एनडीए का गठबंधन है तो दूसरी तरफ परिवार तंत्र का गठबंधन।   सरदार साहब कांग्रेस पार्टी के थे। लेकिन कांग्रेस एक परिवार में ऐसी सिमट गई कि उन जैसे महापुरुष की जन्म-जयंती को स्मरण करने में भी इनको तकलीफ़ होती है। https://t.co/Vj9iun0hG7,2997,19838,"Today, from Kashmir to Kanyakumari, there is a NDA coalition dedicated to democracy, on the other hand the alliance of the family system. Sardar Sahib was of the Congress party. But the Congress became such a render in a family that they are troubled in remembering the birth and birth anniversary of them. https://t.co/vj9iun0hg7 ",today kashmir kanyakumari nda coalition dedicated democracy hand alliance family system sardar sahib congress party congress become render family trouble remember birth birth anniversary,NEGATIVE,POSITIVE,NEGATIVE
2602,1322872392809545729,2020-11-01 12:05:30+00:00,"आज अगर हर आकलन NDA की जीत का दावा कर रहा है तो उसके पीछे ठोस और मजबूत कारण हैं।   आज बिहार में फिर से एनडीए की सरकार हमारी माताएं-बहनें बना रही हैं, जिनको हमने सुविधाओं और अवसरों से जोड़ा है।   NDA सरकार ने आज उस वर्ग के सपनों को नई उड़ान दी है, जो कभी वंचित था। https://t.co/9QefwQbbsj",2107,11732,"Today, if every assessment is claiming the victory of NDA, there are solid and strong reasons behind it. Today, the NDA government in Bihar is making our mothers and sisters, which we have linked to facilities and opportunities. The NDA government has given a new flight to the dreams of that class, which was never deprived. https://t.co/9qefwqbbsj ",today every assessment claim victory nda solid strong reason behind today nda government bihar make mother sister link facility opportunity nda government give new flight dream class never deprive,POSITIVE,POSITIVE,POSITIVE
2603,1322838878655451136,2020-11-01 09:52:20+00:00,Great support for NDA in West Champaran. Watch. https://t.co/vqBRmx4Spm,2297,13807,Great support for NDA in West Champaran. Watch. https://t.co/vqBRmx4Spm ,great support nda west champaran watch,POSITIVE,POSITIVE,POSITIVE
2604,1322826558780796932,2020-11-01 09:03:23+00:00,"देश में चौतरफा हो रहे विकास के बीच, आप सभी को उन ताकतों से भी सावधान रहना है, जो अपने राजनीतिक स्वार्थ के लिए देशहित के खिलाफ जाने से बाज नहीं आतीं।   ये वो लोग हैं, जो देश के वीर जवानों के बलिदान में भी अपना फायदा देखने लगते हैं। #NDASangBihar https://t.co/LtfaZPZNSK",2067,10481,"Between the development of all-round in the country, all of you have to be careful of those forces, which do not get against their political selfishness against the country. These are those people who seem to see their advantage in the sacrifice of the country's brave soldiers. #Ndasangbihar https://t.co/ltfazpznsk ",development round country careful force not get political selfishness country people seem see advantage sacrifice country brave soldier,NEGATIVE,POSITIVE,POSITIVE
