,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
736,529246444436615168,2014-11-03 12:19:19+00:00,Nyter flotte naturopplevelser og lærer om beredskap på Svalbard. http://t.co/7jRHuySIR3,19,43,Enjoy great nature experiences and learn about readiness in Svalbard. http://t.co/7jrhuysir3 ,enjoy great nature experience learn readiness svalbard,POSITIVE,POSITIVE,POSITIVE
737,529199710872293376,2014-11-03 09:13:37+00:00,Morgenbilde fra Svalbard #norway http://t.co/nw0FXVm8pi,18,57,Morning photo from Svalbard #norway http://t.co/nw0fxvm8pi ,morning photo svalbard,POSITIVE,NEUTRAL,NEUTRAL
738,528893024466915328,2014-11-02 12:54:58+00:00,Besøker Svalbard i dag og i morgen http://t.co/JCq7f42PlU,6,55,Visiting Svalbard today and tomorrow http://t.co/jcq7f42plu ,visit svalbard today tomorrow,NEUTRAL,NEUTRAL,NEUTRAL
739,527229792035553281,2014-10-28 22:45:52+00:00,"Voldsomt vær på Vestlandet, mine tanker går til de mange evakuerte i Rauma, Flåm,Kvam og Odda. Og alle andre slåss mot vannmassenes skader.",9,32,"Violent weather in Western Norway, my thoughts go to the many evacuated in Rauma, Flåm, Kvam and Odda. And everyone else fights against the body of water. ",violent weather western norway thought go many evacuated rauma fl kvam odda everyone else fight body water,NEGATIVE,NEGATIVE,NEGATIVE
740,525007398579478529,2014-10-22 19:34:52+00:00,Tragic attac in Ottawa. We support the Canadian people and @pmharper.,26,36,Tragic attack in Ottawa. We support the Canadian people and @pmharper. ,tragic attack ottawa support canadian people,NEUTRAL,NEGATIVE,NEGATIVE
741,523927943987605504,2014-10-19 20:05:30+00:00,"Regjeringen støtter TV-aksjonen med 35 millioner, men det viktigste bidraget er summen av alle som gir. Utrolig støtte til #vannforandreralt",33,83,"The government supports the TV action with 35 million, but the most important contribution is the sum of anyone giving. Incredible support to #vannfarandert ",government support tv action million important contribution sum anyone give incredible support,POSITIVE,POSITIVE,POSITIVE
742,521775609811599360,2014-10-13 21:32:54+00:00,"Takk til landslaget for to gode kamper, holder drømmen om EMsluttspill levende @NFF_info",9,50,"Thanks to the national team for two good matches, keeping the dream of em leveling live @nff_info ",thank national team two good match keep dream em level live,POSITIVE,POSITIVE,POSITIVE
743,520499716166266880,2014-10-10 09:02:57+00:00,Nobel Peace Prize awarded to Kailash Satyarthi and @Malala Yousafzai for their important work to secure education for children. Congrats!,143,128,Nobel Peace Prize awarded to Kailash Satyarthi and @Malala Yousafzai for their important work to secure education for children. Congrats! ,nobel peace prize award kailash satyarthi yousafzai important work secure education child congrat,POSITIVE,POSITIVE,POSITIVE
744,520256684665880576,2014-10-09 16:57:14+00:00,"Sámedigge le ájnas sebrudakásadus Vuonan. Edna vuorbbe 25-jage ávvudallamij, Sámedigge!",6,6,"Shamedigge down ÁsNas sebrudakásdus vuonan. Edna Vuorbge 25-Jage Ávvudallamij, Samedigge! ",shamedigge snas sebrudak sdus vuonan edna vuorbge jage vvudallamij samedigge,NEGATIVE,NEUTRAL,NEUTRAL
745,520256647336562688,2014-10-09 16:57:05+00:00,"Saemiedigkie akte vihkeles siebriedahkeinstitusjovne Nöörjesne.  Jïjnjh læhkoeh 25-jaepien heevehtimmine, Saemiedigkie!",2,3,"Saemiedigkie Deed Vihkeles SiebriedahkeInstitusjovne Nöörjesne. JIJNJH Læhkoeh 25-Jaepine Heevhtimmine, Saemiedigkie! ",saemiedigkie deed vihkele siebriedahkeinstitusjovne n rjesne jijnjh l hkoeh jaepine heevhtimmine saemiedigkie,NEUTRAL,POSITIVE,NEUTRAL
746,520255112779161600,2014-10-09 16:50:59+00:00,"Sámediggi lea mávssolaš servvodatásahus Norggas. Sámediggi, mii sávvat ollu lihku 25-jagi ávvudemiin.",13,14,"Sámediggi Lea Mavssolaš servodatásahus norggas. Sámediggi, Mii Sávvat Ollu Lihku 25-Jagi ávvudemii. ",mediggi lea mavssola servodat sahus norggas mediggi mii vvat ollu lihku jagi vvudemii,POSITIVE,NEUTRAL,NEUTRAL
747,520254965806551040,2014-10-09 16:50:24+00:00,"Sametinget er en viktig samfunnsinstitusjon i Norge. Gratulerer så mye med 25-års jubileum, Sametinget!",5,21,"The Sami Parliament is an important social institution in Norway. Congratulations so much with the 25th anniversary, the Sami Parliament! ",sami parliament important social institution norway congratulation much anniversary sami parliament,POSITIVE,POSITIVE,POSITIVE
748,519156787397013505,2014-10-06 16:06:38+00:00,.@dikern her har du nervecellen :) http://t.co/4LXAPyzPTU,6,41,. @ Dikern Here you have the nerve cell :) http://t.co/4lxapyzptu ,dikern nerve cell,NEGATIVE,NEUTRAL,NEUTRAL
749,519061638197313536,2014-10-06 09:48:32+00:00,Fantastisk! Gratulerer med Nobelprisen @MayBrittMoser og Edvard Moser. Inspirasjon til norske forskere og ikke minst til pasienter.,73,68,Fantastic! Congratulations on the Nobel Prize @maybrittmoser and Edvard Moser. Inspiration to Norwegian researchers and not least to patients. ,fantastic congratulations nobel prize edvard moser inspiration norwegian researcher not least patient,POSITIVE,POSITIVE,POSITIVE
750,518812257493712896,2014-10-05 17:17:35+00:00,Jeg vil få ønske alle muslimer en god Eid-feiring. Eid mubarak!,25,47,I want to wish all Muslims a good owned celebration. Eid Mubarak! ,want wish muslims good own celebration eid mubarak,POSITIVE,POSITIVE,POSITIVE
751,518717752664932352,2014-10-05 11:02:04+00:00,Honnør til @Aftenposten for serien #kvinneliv . Kvinner sikrer utvikling i både politikk og næringsliv,26,32,Honor to @Afterposten for the series #Winnel life. Women assure development in both politics and business ,honor series life woman assure development politic business,POSITIVE,POSITIVE,NEUTRAL
752,518009271767015425,2014-10-03 12:06:49+00:00,Brannalarmen har gått på Røde Kors' Landsmøte. Kan melde at de er dyktige på beredskap! #rklm14,50,54,The fire alarm has gone on the Red Cross' country meeting. Can report that they are skilled at readiness! # RKLM14 ,fire alarm go red cross country meeting report skilled readiness,NEGATIVE,NEGATIVE,POSITIVE
753,517714521147047936,2014-10-02 16:35:35+00:00,Jeg har nettopp ringt Stefan Löfven og gratulert ham som Sveriges nye statsminister. Sverige og Norge har og skal samarbeidet godt !,17,41,I just called Stefan Löfven and congratulated him who Sweden's new prime minister. Sweden and Norway have and will cooperate well! ,call stefan l fven congratulate sweden new prime minister sweden norway cooperate well,POSITIVE,POSITIVE,POSITIVE
754,517312390833381376,2014-10-01 13:57:39+00:00,"Lykke til med jobben for Nato, @jensstoltenberg. Gleder med til å samarbeide med deg i din nye rolle.",24,88,"Good luck with the job of NATO, @jensstoltenberg. Pleases to cooperate with you in your new role. ",good luck job nato please cooperate new role,POSITIVE,POSITIVE,POSITIVE
755,516319619666423808,2014-09-28 20:12:44+00:00,I am here to end poverty and to Get all girls educated #WeAreHere @aliciakeys #GlobalCitizenFestival http://t.co/IZvjyXGzF0,21,84,I am here to end poverty and to Get all girls educated #WeAreHere @aliciakeys #GlobalCitizenFestival http://t.co/IZvjyXGzF0 ,end poverty get girl educate,POSITIVE,NEGATIVE,NEUTRAL
756,516313489011658752,2014-09-28 19:48:23+00:00,Great meeting Gwen Stefani and No doubt - and thanks again to Adrian Grenier #GlobalCitizenFestival http://t.co/4BWaVYK5sF,31,110,Great meeting Gwen Stefani and No doubt - and thanks again to Adrian Grenier #GlobalCitizenFestival http://t.co/4BWaVYK5sF ,great meeting gwen stefani no doubt thank adrian grenier,POSITIVE,POSITIVE,POSITIVE
757,515930881694105600,2014-09-27 18:28:02+00:00,Looking forward to participating in #GlobalCitizenFestival tonight in #NYC. @GlblCtzn @Hughcevans @nodoubt @officialsting,8,23,Looking forward to participating in #GlobalCitizenFestival tonight in #NYC. @GlblCtzn @Hughcevans @nodoubt @officialsting ,look forward participate tonight,POSITIVE,NEUTRAL,NEUTRAL
758,515646619254272000,2014-09-26 23:38:28+00:00,I congratulation the #UN for taking a clear stand against #homophobia today  #HRC27 #LGBT #freeandequal http://t.co/K4GHRTPhwH,18,37,I congratulation the #UN for taking a clear stand against #homophobia today  #HRC27 #LGBT #freeandequal http://t.co/K4GHRTPhwH ,congratulation take clear stand today,POSITIVE,POSITIVE,POSITIVE
759,515181817042071552,2014-09-25 16:51:31+00:00,"Mange bilaterale møter under FN, her med Pakistans smin Sharif. Tema: sikkerhet, jenter og utd, bilatrlt samarbeid. http://t.co/nldxebHBD5",8,22,"Many bilateral meetings below the UN, here with Pakistan's Smin Sharif. Theme: Security, girls and utds, bilatrlt cooperation. http://t.co/nldxebhbd5 ",many bilateral meeting un pakistans smin sharif theme security girl utds bilatrlt cooperation,POSITIVE,POSITIVE,POSITIVE
760,515097132035223552,2014-09-25 11:15:00+00:00,"Nyheten om at Bergen får sykkel-VM har nådd New York. Gratulerer, dette blir gøy for Bergen og for Norge. http://t.co/q6MZgxIsP7",40,67,"The news that Bergen gets the bike World Cup has reached New York. Congratulations, this will be fun for Bergen and for Norway. http://t.co/q6mzgxisp7 ",news bergen get bike world cup reach new york congratulations fun bergen norway,POSITIVE,POSITIVE,POSITIVE
761,514868001515266048,2014-09-24 20:04:32+00:00,"B. Obama er en god taler, men idag rørte Michelle Obama flere med sin tale om jenter og utdanning på Global Education First.",19,66,"B. Obama is a good talk, but today Michelle Obama touched more with his speech on girls and education at Global Education First. ",b obama good talk today michelle obama touch speech girl education global education first,POSITIVE,POSITIVE,POSITIVE
762,513726325958258688,2014-09-21 16:27:55+00:00,"Tretroll finnes, her er beviset! http://t.co/w5tjx4XVy3",6,28,"Wooden step exists, here is the proof! http://t.co/w5tjx4xvy3 ",wooden step exist proof,NEGATIVE,NEUTRAL,NEUTRAL
763,511865230021132288,2014-09-16 13:12:35+00:00,Groundbreaking @NewClimateEconomy report proves that we can have economic growth &amp; reduce emissions at the same time  http://t.co/Uuo20RQoQC,33,17,Groundbreaking @NewClimateEconomy report proves that we can have economic growth &amp; reduce emissions at the same time  http://t.co/Uuo20RQoQC ,groundbreaking report prove economic growth reduce emission time,POSITIVE,POSITIVE,POSITIVE
764,511864339029299200,2014-09-16 13:09:03+00:00,Banebrytende! @NewClimateEcon rapport konkluderer med at vi kan ha økonomisk vekst og redusere klimagassutslippene   http://t.co/Uuo20RQoQC,6,2,Groundbreaking! @NewClimateecon report concludes that we can have economic growth and reduce greenhouse gas emissions http://t.co/uuo20rqoqc ,groundbreaking report conclude economic growth reduce greenhouse gas emission,POSITIVE,POSITIVE,POSITIVE
765,511855901637378048,2014-09-16 12:35:31+00:00,På vei til lansering av #ncereport @NewClimateEcon. Kan vi både redde klima og ha økonomisk vekst? Følg oss live http://t.co/i9ka1Eku9S,2,5,On the way to the launch of #NCEREPORT @NewClimateecon. Can we both save climate and have economic growth? Follow us live http://t.co/i9ka1eku9s ,way launch save climate economic growth follow we live,POSITIVE,POSITIVE,POSITIVE
766,510921494835503104,2014-09-13 22:42:31+00:00,"Gratulerer Cecilie Brækhus, imponerende!",26,83,"Congratulations Cecilie Brækhus, impressive! ",congratulation cecilie br khus impressive,POSITIVE,POSITIVE,POSITIVE
767,510371183146311680,2014-09-12 10:15:46+00:00,Endelig! Var med på behandling av trasevalg for 26 år siden i bystyret. http://t.co/5jeQytcnIu,6,8,Finally! Were about treatment of trajectory choices 26 years ago in the city council. http://t.co/5jeqytcniu ,finally treatment trajectory choice year ago city council,NEUTRAL,NEUTRAL,NEUTRAL
768,509321944551133184,2014-09-09 12:46:28+00:00,Skurtresker blir smått når Sylvi nå håndterer skogmaskiner. #gøypåjobben http://t.co/0NqiHpr416,6,17,Combine thresholds are small when Sylvi now handles forest machines. # Fun Job http://t.co/0nqihpr416 ,combine threshold small sylvi handle forest machine fun job,POSITIVE,POSITIVE,POSITIVE
769,509273533823078400,2014-09-09 09:34:06+00:00,På Rustad gård fikk jeg gi navn til en nyfødt kalv. Jeg kalte den Torbjørn etter kunnskapsministeren @konservativ http://t.co/LcEmzaXGvc,35,102,At Rustad Gård I got to name a newborn calf. I called the Torbjørn after the Minister of Education @Conservative http://t.co/lcemzaxgvc ,rustad g rd get name newborn calf call torbj rn minister education,NEGATIVE,NEUTRAL,NEUTRAL
770,507899433317834752,2014-09-05 14:33:55+00:00,Viktig samtale med @poroshenko. Gode nyheter om våpenhvile.Han inviterte meg til Ukraina og jeg takket ja. http://t.co/DrZmwL8evl,12,34,Important conversation with @poroshenko. Good news about ceasefire.He invited me to Ukraine and I thanked Yes. http://t.co/drzmwl8evl ,important conversation good news ceasefire invite ukraine thank yes,POSITIVE,POSITIVE,POSITIVE
771,505781546314657792,2014-08-30 18:18:12+00:00,I would like to extend my warm congratulations to @premiertusk on his appointment as president of the European Council.,16,21,I would like to extend my warm congratulations to @premiertusk on his appointment as president of the European Council. ,would like extend warm congratulation appointment president european council,POSITIVE,POSITIVE,POSITIVE
772,501798469607383040,2014-08-19 18:30:52+00:00,"Hmm, lærte vi ikke at vi ikke kunne ta medias bagasje dit, da vi var liten? @KAHareide http://t.co/DnDtLmRU9I",23,66,"Hmm, we didn't learn that we couldn't take media luggage there, when we were small? @Kahareide http://t.co/dndtlmru9i ",hmm do not learn could not take medium luggage small,NEGATIVE,NEUTRAL,NEGATIVE
773,501428906948583426,2014-08-18 18:02:22+00:00,Investing in the #education of girls can become transformative for an entire nation #MDGmomentum http://t.co/Haoiw2zu5q,25,21,Investing in the #education of girls can become transformative for an entire nation #MDGmomentum http://t.co/Haoiw2zu5q ,invest girl become transformative entire nation,POSITIVE,NEUTRAL,NEUTRAL
774,501022075931602944,2014-08-17 15:05:46+00:00,Stor stemning under #ArticRace i Tromsø. Sluttspurten er i gang. http://t.co/0CvlnJclZf,9,35,Great atmosphere under the #articrace in Tromsø. The final score is underway. http://t.co/0cvlnjclzf ,great atmosphere trom final score underway,POSITIVE,POSITIVE,POSITIVE
775,500760652323889152,2014-08-16 21:46:57+00:00,Melafestivalen er fest og kulturmøte #mela2014 #oslove http://t.co/zdWbpyi8oz,4,13,Melke Festival is party and cultural meeting # MELA2014 #OSLove http://t.co/zdwbpyi8oz ,melke festival party cultural meeting,POSITIVE,POSITIVE,POSITIVE
776,499874378575020032,2014-08-14 11:05:13+00:00,"Lykke til med nytt tillitsverv som byråd i Bergen, @HWarloe",5,29,"Good luck with new trusts of trust as city council in Bergen, @Hwarloe ",good luck new trust trust city council bergen,POSITIVE,POSITIVE,POSITIVE
777,499835113015103488,2014-08-14 08:29:12+00:00,På vei til Arendalsuken. Skal døpe båt for @rodekorsnorge og delta i den første partilederdebatten etter sommeren. http://t.co/YigM57VHNT,17,40,On the way to Arendalsuken. Will baptize boat for @rodkorsnorge and participate in the first party leader debate after the summer. http://t.co/yigm57vhnt ,way arendalsuken baptize boat participate first party leader debate summer,NEUTRAL,POSITIVE,POSITIVE
778,499540726116794369,2014-08-13 12:59:24+00:00,Thrilled to be a part of the #GlobalCitizenFestival in September. We can end extreme poverty by 2030. http://t.co/MYGpu4iAyF,25,22,Thrilled to be a part of the #GlobalCitizenFestival in September. We can end extreme poverty by 2030. http://t.co/MYGpu4iAyF ,thrilled part september end extreme poverty,POSITIVE,NEGATIVE,POSITIVE
779,499149856154587136,2014-08-12 11:06:14+00:00,Tilbake på jobb etter ferien. Klar for høstens politiske debatt :) http://t.co/jzllTdjTkm,18,63,Back at work after the holiday. Ready for the autumn's political debate :) http://t.co/jzlltdjtkm ,back work holiday ready autumns political debate,NEUTRAL,POSITIVE,POSITIVE
780,491452901467103234,2014-07-22 05:21:17+00:00,"Vi skal aldri glemme terrorangrepene 22.juli. Mange mistet sine kjæreste. Vi må jobbe for at det aldri skal skje igjen.""",134,153,"We should never forget the terrorist attacks on July 22. Many lost their boyfriend. We must work for it to never happen again. "" ",never forget terrorist attack july many lose boyfriend must work never happen,NEGATIVE,POSITIVE,POSITIVE
781,489840477517402112,2014-07-17 18:34:05+00:00,I'm saddened by the terrible Malaysian Airlines incident. My thoughts are with all those affected.,45,53,I'm saddened by the terrible Malaysian Airlines incident. My thoughts are with all those affected. ,i m sadden terrible malaysian airline incident thought affect,NEGATIVE,NEGATIVE,NEGATIVE
782,488437721690824706,2014-07-13 21:40:02+00:00,"Gratulerer Tyskland, imponerende spill   , gjennom hele VM!",38,83,"Congratulations Germany, impressive games, through the entire World Cup! ",congratulations germany impressive game entire world cup,POSITIVE,POSITIVE,POSITIVE
783,488424733630025731,2014-07-13 20:48:25+00:00,Å se VMfinale på hytten med nett som faller ut - ekstra nervepirrende.,9,55,To see VMefinale on the cottage with net that falls out - extra nerve-racking. ,see vmefinale cottage net fall extra nerve racking,NEGATIVE,NEUTRAL,NEUTRAL
784,488303085802909696,2014-07-13 12:45:02+00:00,Svanebesøk i badevaktene. http://t.co/ENgbxcQUN7,0,11,Swan visits in the scakers. http://t.co/engbxcqun7 ,swan visit scaker,NEUTRAL,NEUTRAL,NEUTRAL
785,487249934752972800,2014-07-10 15:00:11+00:00,Thanks #GlobalCitizens! Great to see the work of @GAVIAlliance &amp; @GPforEducation being highlighted at this year's #GlobalCitizenFestival,21,11,Thanks #GlobalCitizens! Great to see the work of @GAVIAlliance &amp; @GPforEducation being highlighted at this year's #GlobalCitizenFestival ,thank great see work highlight year,POSITIVE,POSITIVE,POSITIVE
786,486608332833447939,2014-07-08 20:30:41+00:00,Dette er litt vondt å se på #2vm,126,188,This is a bit pain to look at # 2VM ,bit pain look,NEGATIVE,NEGATIVE,NEUTRAL
787,486152511838224385,2014-07-07 14:19:25+00:00,"To most people, the world has never been a better place to live. Still, there is room for more progress. #MDGMomentum http://t.co/SyTmBODG3j",21,15,"To most people, the world has never been a better place to live. Still, there is room for more progress. #MDGMomentum http://t.co/SyTmBODG3j ",people world never well place live still room progress,NEGATIVE,POSITIVE,POSITIVE
788,485844894364483584,2014-07-06 17:57:04+00:00,"puh..., takk Brann !",40,73,"Puh ..., thank you fire! ",puh thank fire,POSITIVE,NEUTRAL,NEUTRAL
789,484775879604977664,2014-07-03 19:09:11+00:00,"Hele advocacy gruppen står på for Tusenårsmålene, avsluttingsselfie etter møte i Kigali.#MDG http://t.co/D42CkGrs4Q",7,20,"The whole Advocacy group is on for the Millennium Development Goals, closing self, after meeting in Kigali. # MDG http://t.co/d42ckgrs4q ",whole advocacy group millennium development goal close self meeting kigali mdg,NEUTRAL,NEUTRAL,POSITIVE
790,484647112349851650,2014-07-03 10:37:30+00:00,Dancing with @adriangrenier and children at the opening of one of Dho Young-shins Small Libary initiatives. #MDG http://t.co/B5WXR3FbJ9,28,68,Dancing with @adriangrenier and children at the opening of one of Dho Young-shins Small Libary initiatives. #MDG http://t.co/B5WXR3FbJ9 ,dance child open one dho young shin small libary initiative,POSITIVE,NEUTRAL,NEGATIVE
791,483953125460434944,2014-07-01 12:39:51+00:00,Rørende møte med Andrew Mlangeni og Dennis Goldberg på det stedet i Johannesburg der de organiserte… http://t.co/Y3xjHth5lD,3,12,Moving meeting with Andrew Mlangeni and Dennis Goldberg on the place in Johannesburg where they organized ... http://t.co/y3xjhth5ld ,move meeting andrew mlangeni dennis goldberg place johannesburg organize,NEUTRAL,NEUTRAL,NEUTRAL
792,481849990747549696,2014-06-25 17:22:44+00:00,Proud of all those who make their voices heard. Welcome to Oslo #Europride2014 @Oslopride.,23,34,Proud of all those who make their voices heard. Welcome to Oslo #Europride2014 @Oslopride. ,proud make voice hear welcome oslo,POSITIVE,POSITIVE,POSITIVE
793,481465511826718720,2014-06-24 15:54:57+00:00,"Gratulerer Thorbjørn Jagland gjenvalgt GS Europarådet. Sterk anerkjennelse av jobben han har gjort, store oppgaver videre i urolig Europa.",24,25,"Congratulations Thorbjørn Jagland Re-elected Gs Europe Council. Strong recognition of the job He has done, great tasks further in troubled Europe. ",congratulation thorbj rn jagland elect gs europe council strong recognition job do great task trouble europe,POSITIVE,POSITIVE,POSITIVE
794,481465400841211904,2014-06-24 15:54:31+00:00,Congratulations to Jagland on his reelection to lead the Council of Europe.,8,8,Congratulations to Jagland on his reelection to lead the Council of Europe. ,congratulation jagland reelection lead council europe,POSITIVE,POSITIVE,NEUTRAL
795,481122403817635840,2014-06-23 17:11:34+00:00,Og vi ser på dette! http://t.co/lU7syP7BkM,2,5,And we look at this! http://t.co/lu7syp7bkm ,look,NEGATIVE,NEUTRAL,NEUTRAL
796,481119533478866945,2014-06-23 17:00:10+00:00,Lang dag i Roma avsluttes med et lite stopp på Piazza Santa Maria in Trastevere. http://t.co/dVvWQccEtQ,3,10,Long day in Rome ends with a small stop at Piazza Santa Maria in Trastevere. http://t.co/dvvwqccetq ,long day rome end small stop piazza santa maria trastevere,POSITIVE,NEGATIVE,NEGATIVE
797,480744589322891264,2014-06-22 16:10:16+00:00,"Ref retweet.Regjeringens eldste er Regjeringens tøffeste,",0,8,"Ref retweet. Government's elders are the government's toughest, ",ref retweet government elder government toughest,POSITIVE,NEGATIVE,NEUTRAL
798,480455909282693120,2014-06-21 21:03:09+00:00,"Nå er det bare å håper at Ghana kommer videre, selv om det går på bekostning av Ronaldooppvisninger.",18,41,"Now it's just hoping that Ghana comes on, even if it is at the expense of Ronaldo's applications. ",hope ghana come even expense ronaldo application,POSITIVE,POSITIVE,NEUTRAL
799,478930337591197696,2014-06-17 16:01:05+00:00,"Har hatt to flotte , men og triste damemøter i dag. Først om hatytringer mot kvinner i Norge, så med kvinneaktivister fra Syria.",9,30,"Have had two great, but and sad women's meetings today. First, about hate speech against women in Norway, so with women activists from Syria. ",two great sad women meeting today first hate speech woman norway woman activist syria,NEGATIVE,NEGATIVE,NEGATIVE
800,477802634641174528,2014-06-14 13:19:59+00:00,Gratulerer @jonasgahrstore som ny leder av Arbeiderpartiet. Ser frem til mange spennende debatter i årene som kommer.,13,62,Congratulations @JonasGahrStore as a new leader of the Labor Party. Looking forward to many exciting debates in the years to come. ,congratulation new leader labor party look forward many exciting debate year come,POSITIVE,POSITIVE,POSITIVE
801,477169474786062336,2014-06-12 19:24:02+00:00,Forventningsfull stemning på Kontraskjæret før første VM kamp. http://t.co/bNjuVSmkXH,2,11,Expectant mood on the counter-gas before the first World Cup match. http://t.co/bnjuvsmkxh ,expectant mood counter gas first world cup match,POSITIVE,NEUTRAL,POSITIVE
802,476337689995014144,2014-06-10 12:18:49+00:00,Vi må stå sammen mot radikalisering: Regjeringen lanserer i dag 30 konkrete tiltak. http://t.co/P9zx7txSAC http://t.co/wgBjli4hpb,11,22,We must stand together against radicalization: The Government currently launches 30 concrete measures. http://t.co/p9zx7txsac http://t.co/wgbjli4hpb ,must stand together radicalization government currently launch concrete measure,NEGATIVE,NEUTRAL,POSITIVE
803,476040640539922432,2014-06-09 16:38:27+00:00,Condemns terrorist attacks in #Pakistan. I am worried about the security situation. My thoughts are with the many victims.,9,12,Condemns terrorist attacks in #Pakistan. I am worried about the security situation. My thoughts are with the many victims. ,condemn terrorist attack worry security situation thought many victim,NEGATIVE,NEGATIVE,POSITIVE
804,476039586586849281,2014-06-09 16:34:16+00:00,Fordømmer terrorangrepene i #Pakistan. Bekymret for sikkerhetssituasjonen. Mine tanker går til de mange som rammes.,7,21,Condemns the terrorist attacks in #pakistan. Concerned about the security situation. My thoughts go to the many who are affected. ,condemn terrorist attack concerned security situation thought go many affect,NEGATIVE,NEGATIVE,POSITIVE
805,474938969390866432,2014-06-06 15:40:48+00:00,#Dday #Jour J Shoulder by shoulder in honour of those who fought and won our freedom.,12,29,#Dday #Jour J Shoulder by shoulder in honour of those who fought and won our freedom. ,j shoulder shoulder honour fight freedom,POSITIVE,POSITIVE,NEUTRAL
806,474810755494445056,2014-06-06 07:11:20+00:00,I dag takker vi alle våre veteraner. #D-dag minner om verdien av vår dyrebare frihet.,38,74,Today we thank all our veterans. # D-day reminds of the value of our precious freedom. ,today thank veteran day remind value precious freedom,POSITIVE,POSITIVE,POSITIVE
807,471296395262320640,2014-05-27 14:26:31+00:00,Der rulles Rolling Stones ut. http://t.co/7rbJ28yNU6,5,24,There Rolling is rolling out. http://t.co/7rbj28ynu6 ,rolling rolling,POSITIVE,NEUTRAL,NEUTRAL
808,470944436244213760,2014-05-26 15:07:57+00:00,"Fant @dimmuborgir T- skjorte, besøkte deres navneopphav på Island http://t.co/iP5zi0Zk55",29,49,"Found @dimmuborgir T- shirt, visited their name duties on Iceland http://t.co/ip5zi0zk55 ",find shirt visit name duty iceland,NEUTRAL,NEUTRAL,NEUTRAL
809,470943975797698560,2014-05-26 15:06:08+00:00,"Fant navneopphavet deres @dimmuborgir, http://t.co/zCa9bIoFaW",12,24,"Fant nameophate their @dimbuborgir, http://t.co/zca9biofaw ",fant nameophate,POSITIVE,NEUTRAL,NEUTRAL
810,470915091677061120,2014-05-26 13:11:21+00:00,Congratulations to India’s new PM @narendramodi. Wishing #India great success &amp; wishing for #norway #india relations to grow stronger.,19,22,Congratulations to India’s new PM @narendramodi. Wishing #India great success &amp; wishing for #norway #india relations to grow stronger. ,congratulation india new pm wish great success wish relation grow strong,POSITIVE,POSITIVE,POSITIVE
811,470875601155665920,2014-05-26 10:34:26+00:00,På vei til Akureyri på Island og Nordisk Statsministermøte. http://t.co/ziUN5rgFmB,7,27,On the way to Akureyri in Iceland and the Nordic Prime Minister. http://t.co/ziun5rgfmb ,way akureyri iceland nordic prime minister,NEUTRAL,NEUTRAL,NEUTRAL
812,470574310713999360,2014-05-25 14:37:13+00:00,"Forandre, men også bevare. Nytt regjeringskvartal: moderne&amp;kompakt, levende&amp;trygge byrom og gode arbeidsplasser, men ta vare på vår historie",13,28,"Change, but also preserve. New government quarter: modern & amp; compact, living & amp; safe urban space and good jobs, but take care of our history ",change also preserve new government quarter modern amp compact live amp safe urban space good job take care history,POSITIVE,POSITIVE,POSITIVE
813,468844267931435008,2014-05-20 20:02:38+00:00,"Floods have hit Bosnia and Herzegovina &amp; Serbia. Sadly, many deaths. Norway gives 43mill NOK to the relief efforts http://t.co/jjgH4ATo2q",23,35,"Floods have hit Bosnia and Herzegovina &amp; Serbia. Sadly, many deaths. Norway gives 43mill NOK to the relief efforts http://t.co/jjgH4ATo2q ",flood hit bosnia herzegovina serbia sadly many death norway give nok relief effort,NEGATIVE,NEGATIVE,POSITIVE
814,468696808349515776,2014-05-20 10:16:41+00:00,Vi står sammen om det norske demokratiet. Fint å være med på broderkjeden som går over hele landet i dag. #nrk1814 http://t.co/5TeG0lX4wK,14,23,We stand together about the Norwegian democracy. Nice to join the brother chain that goes across the country today. # NRK1814 http://t.co/5teg0lx4wk ,stand together norwegian democracy nice join brother chain go across country today,POSITIVE,POSITIVE,POSITIVE
815,467732662116171776,2014-05-17 18:25:31+00:00,Flott å komme til Eidsvoll for å være med på hovedfeiringen av Grunnlovens 200-årsdag! http://t.co/VQM3u3ryWx,15,82,Great to get to Eidsvoll to participate in the main celebration of the Constitution 200th birthday! http://t.co/vqm3u3rywx ,great get eidsvoll participate main celebration constitution birthday,POSITIVE,POSITIVE,POSITIVE
816,467577831955103744,2014-05-17 08:10:16+00:00,Gratulerer med dagen til alle !,46,131,Happy birthday to everyone! ,happy birthday everyone,POSITIVE,POSITIVE,POSITIVE
817,467401554728091649,2014-05-16 20:29:49+00:00,Snakket nettopp med Indias påtroppende statsminister Modi og gratulerte ham med valgseieren. Håper på godt samarbeid http://t.co/f5wgjVxbpx,20,48,Just talked to India's incident Prime Minister Modi and congratulated him with the choice owner. Hoping for good cooperation http://t.co/f5wjvxbpx ,talk indias incident prime minister modi congratulate choice owner hope good cooperation,POSITIVE,POSITIVE,POSITIVE
